SaleID,Date,DealerID,CustomerID,VehicleID,DiscountAmount,FinalPrice
S000458,12-01-2025,D002,C00702,V0423,182897.0,1641498
S000459,2025-05-20,D007,C02859,V0391,0.0,561137
S000460,2025-03-05,D003,C02259,V0487,147597.0,1697372
S000461,2024-10-08,D007,C02247,V0311,102615.0,1180080
S000462,2024-08-26,D031,C04006,V0104,154792.0,1780117
S000463,02/09/2025,D010,C04146,V0175,0.0,681124
S000464,2026-06-30,D030,C02036,V0305,63909.0,575190
S000465,2024-09-15,D017,C02992,V0246,0.0,1186650
S000466,07/05/2026,D029,C03751,V0221,0.0,1634203
S000467,2025-09-21,D014,C01376,V0458,187454.0,1687094
S000468,2025-12-04,D037,C00465,V0421,0.0,1423400
S000469,28/01/2025,D036,C04631,V0116,130927.0,1505661
S000470,2025-02-12,D027,C01212,V0065,57824.0,1098674
S000471,2025-08-29,D013,C00379,V0167,79733.0,1514928
S000472,2025-04-03,D047,C04183,V0424,0.0,1954332
S000473,2026-02-10,D037,C02429,V0009,53036.0,2598804
S000474,2025-01-14,D025,C00897,V0197,39320.0,747080
S000475,2025-08-11,D010,C02437,V0437,0.0,2561204
S000476,31/01/2026,D043,C03748,V0191,26155.0,496950
S000477,11-29-2025,D044,C03940,V0114,118550.0,1066959
S000478,05/01/2025,D001,C00505,V0165,142463.0,1638335
S000479,2026-05-20,D038,C01998,V0458,37490.0,1837058
S000480,02-23-2025,D021,C04695,V0374,,2633136
S000481,2026-06-30,D010,C04984,V0321,0.0,1946493
S000482,2026-08-06,D036,C03829,V0316,224465.0,2581351
S000483,03-05-2026,D005,C00760,V0347,118854.0,1069688
S000484,23/09/2025,D032,C02506,V0334,202203.0,2325341
S000485,2025-01-21,D036,C03004,V0282,22549.0,1104924
S000486,2026-07-12,D027,C03079,V0116,130927.0,1505661
S000487,2025-10-11,D008,C03321,V0155,167140.0,1922119
S000488,23/07/2026,D032,C00150,V0001,51746.0,465722
S000489,21/05/2025,D015,C03372,V0383,44961.0,2203091
S000490,2024-11-10,D010,C02271,V0001,51746.0,465722
S000491,2025-10-28,D041,C00886,V0239,0.0,1358241
S000492,11-24-2025,D037,C04334,V0308,215193.0,2474724
S000493,05-09-2025,D040,C00746,V0152,59873.0,538861
S000494,05-14-2025,D031,C01677,V0356,114529.0,2176060
S000495,2025-05-04,D021,C02978,V0415,48217.0,554504
S000496,06-05-2026,D032,C00275,V0336,141117.0,2681224
S000497,2025-10-01,D046,C01996,V0248,62860.0,563273
S000498,2026-02-27,D015,C01158,V0219,198539.0,1786851
S000499,2026-01-29,D015,C02888,V0219,39707.0,1945683
S000500,2024-09-14,D007,C04674,V0426,170793.0,1537140
S000501,2025-12-30,D024,C01633,V0116,163658.0,1472930
S000502,2026-07-19,D031,C02181,V0175,68112.0,613012
S000503,2026-03-06,D011,C01271,V0125,260527.0,2996062
S000504,2025-11-19,D004,C04232,V0168,14641.0,717458
S000505,09-03-2025,D023,C03174,V0445,11204.0,549001
S000506,10-20-2025,D001,C00927,V0316,280581.0,2525235
S000507,2026-02-20,D020,C00200,V0384,278523.0,2506710
S000508,15/10/2024,D006,C04745,V0073,141989.0,1277904
S000509,10-23-2024,D002,C03804,V0131,0.0,814470
S000510,28/12/2024,D012,C04359,V0440,158283.0,3007384
S000511,23/09/2024,D040,C00402,V0484,206225.0,2371589
S000512,05-29-2025,D039,C04042,V0312,,1667864
S000513,2024-11-20,D038,C00454,V0404,299845.0,2698611
S000514,21/07/2026,D046,C02093,V0042,0.0,2901642
S000515,2025-08-09,D032,C00509,V0202,260600.0,2345405
S000516,04-14-2026,D030,C03964,V0216,59771.0,687378
S000517,2025-09-20,D029,C00881,V0012,16971.0,831597
S000518,04-16-2026,D013,C04521,V0374,263313.0,2369823
S000519,2024-10-07,D024,C03777,V0367,39849.0,1952621
S000520,24/05/2026,D011,C02165,V0405,102863.0,1182929
S000521,06/06/2026,D036,C03961,V0137,0.0,2896263
S000522,09/08/2025,D030,C03862,V0381,293802.0,2644220
S000523,2025-10-04,D038,C00708,V0279,83266.0,1582064
S000524,05-16-2026,D006,C04278,V0150,29681.0,1454382
S000525,11-02-2024,D048,C01725,V0312,133429.0,1534435
S000526,2025-02-13,D007,C04371,V0196,208967.0,1880711
S000527,2025-10-17,D014,C01307,V0262,123522.0,2346925
S000528,20/07/2026,D004,C03921,V0125,0.0,3256589
S000529,22/12/2024,D021,C02804,V0286,179249.0,1613244
S000530,10/01/2025,D050,C04077,V0331,34296.0,1680523
S000531,17/11/2025,D027,C02148,V0263,54933.0,2691743
S000532,2026-03-30,D018,C04842,V0257,0.0,612400
S000533,2025-05-26,D011,C01549,V0231,100944.0,908498
S000534,28/08/2024,D018,C00782,V0036,0.0,909502
S000535,15/11/2024,D037,C04655,V0500,277576.0,2498189
S000536,2025-05-08,D023,C04776,V0441,214478.0,1930311
S000537,2025-06-13,D046,C04588,V0467,175468.0,2017888
S000538,2024-09-29,D012,C03989,V0204,83894.0,755052
S000539,2025-11-12,D028,C02739,V0386,0.0,1465741
S000540,2025-03-14,D025,C02084,V0153,41159.0,2016817
S000541,09/12/2025,D004,C01823,V0125,65131.0,3191458
S000542,2024-12-05,D049,C04083,V0135,95793.0,1820077
S000543,03-18-2025,D018,C03865,V0195,126903.0,1142132
S000544,13/09/2025,D004,C03038,V0088,117806.0,1354777
S000545,2025-08-16,D031,C03527,V0043,41408.0,786770
S000546,2025-01-19,D010,C00696,V0153,41159.0,2016817
S000547,01-12-2025,D033,C00342,V0292,131108.0,1507753
S000548,03-17-2026,D008,C01160,V0015,0.0,2283076
S000549,2026-07-09,D050,C02544,V0396,31695.0,1553060
S000550,2025-12-18,D028,C01190,V0145,33035.0,1618754
S000551,26/01/2026,D024,C02469,V0349,0.0,2424174
S000552,2025-02-15,D041,C00419,V0286,143399.0,1649094
S000553,2026-02-07,D033,C03428,V0212,0.0,2437975
S000554,2024-12-26,D046,C02443,V0011,113875.0,2163638
S000555,2025-06-20,D016,C00160,V0237,255188.0,2934667
S000556,27/06/2025,D034,C01158,V0028,112367.0,1011311
S000557,08-12-2024,D002,C04142,V0424,195433.0,1758899
S000558,2026-03-27,D013,C01734,V0208,30747.0,1506643
S000559,2025-11-20,D019,C02859,V0252,43495.0,2131270
S000560,2025-12-11,D038,C00943,V0104,,1934909
S000561,2026-01-18,D003,C00269,V0409,242018.0,2783211
S000562,16/01/2025,D021,C00284,V0112,0.0,1647723
S000563,2026-03-17,D032,C01146,V0012,84856.0,763712
S000564,04-30-2025,D030,C00620,V0109,38549.0,1888927
S000565,12-15-2025,D044,C03907,V0382,10203.0,499976
S000566,30/09/2025,D036,C03320,V0050,133294.0,2532593
S000567,2026-04-23,D015,C02330,V0491,154041.0,2926783
S000568,28/02/2026,D036,C02546,V0042,290164.0,2611478
S000569,2024-09-22,D031,C03706,V0399,0.0,2611128
S000570,08/03/2026,D044,C03716,V0188,43774.0,2144935
S000571,2026-01-14,D035,C04480,V0278,43774.0,503412
S000572,2024-10-29,D043,C01964,V0473,30773.0,1507903
S000573,2026-05-17,D020,C03696,V0141,70559.0,635032
S000574,2026-07-13,D004,C00223,V0351,90455.0,1718647
S000575,16/04/2025,D016,C00668,V0249,0.0,2642950
S000576,2025-02-20,D042,C01430,V0397,181947.0,2092398
S000577,04-07-2026,D012,C03305,V0407,133477.0,2536071
S000578,31/10/2025,D012,C01695,V0134,198719.0,2285269
S000579,12-15-2025,D011,C00943,V0060,25388.0,482382
S000580,08-10-2025,D012,C01518,V0017,40759.0,1997209
S000581,2024-10-04,D042,C04746,V0456,32554.0,1595195
S000582,2025-02-15,D016,C01361,V0248,12572.0,616036
S000583,18/07/2025,D050,C01536,V0227,86595.0,1645314
S000584,2025-06-09,D013,C00008,V0250,17692.0,866951
S000585,2025-03-20,D038,C00574,V0018,82100.0,738909
S000586,2024-11-17,D033,C02140,V0228,158812.0,1846573
S000587,2024-12-12,D044,C00887,V0188,218870.0,1969839
S000588,2024-09-03,D042,C02940,V0241,0.0,2667128
S000589,05/06/2025,D045,C02871,V0352,212408.0,1911673
S000590,21/06/2025,D005,C03267,V0184,186109.0,1674987
S000591,09-18-2025,D020,C00265,V0139,0.0,2920419
S000592,2026-04-10,D039,C00984,V0260,247708.0,2229372
S000593,2025-05-01,D016,C01461,V0466,82633.0,1570030
S000594,01-03-2026,D029,C01334,V0231,80755.0,928687
S000595,12-12-2024,D038,C02095,V0376,0.0,624465
S000596,2025-11-05,D004,C00420,V0335,0.0,3038943
S000597,13/10/2024,D037,C03757,V0341,202757.0,2331713
S000598,07/07/2025,D013,C04472,V0244,38058.0,1864888
S000599,2026-04-23,D045,C01852,V0343,0.0,2414778
S000600,2026-05-11,D008,C02816,V0310,54984.0,2694258
S000601,22/12/2024,D022,C02587,V0171,0.0,1260194
S000602,2025-04-28,D040,C04945,V0020,143158.0,1646324
S000603,14/06/2025,D036,C02265,V0389,228386.0,2626449
S000604,2026-03-12,D034,C01549,V0118,14475.0,709288
S000605,2026-06-19,D044,C02900,V0385,0.0,1445917
S000606,2026-02-16,D008,C03170,V0070,39000.0,1911017
S000607,04/08/2026,D030,C00486,V0048,119998.0,1079989
S000608,2025-05-10,D048,C03229,V0425,41494.0,477190
S000609,07-05-2026,D021,C02769,V0343,241477.0,2173301
S000610,2025-08-11,D016,C01674,V0466,82633.0,1570030
S000611,2025-05-12,D027,C02201,V0326,186663.0,2146633
S000612,2025-09-29,D035,C03370,V0135,153269.0,1762601
S000613,2026-05-08,D020,C01719,V0137,289626.0,2606637
S000614,2024-11-10,D018,C01027,V0383,44961.0,2203091
S000615,08-27-2025,D021,C02181,V0043,82817.0,745361
S000616,2026-01-06,D036,C01741,V0170,0.0,2600909
S000617,2025-05-23,D018,C00290,V0176,208353.0,1875179
S000618,2025-09-12,D039,C03847,V0116,,1636588
S000619,03-08-2026,D046,C04914,V0182,20613.0,996623
S000620,06-13-2025,D027,C03964,V0499,229494.0,2065452
S000621,07-08-2025,D025,C00984,V0393,77928.0,701352
S000622,2025-08-04,D033,C03305,V0435,144404.0,1660652
S000623,2026-05-16,D018,C02786,V0257,0.0,612400
S000624,2026-04-19,D022,C00371,V0051,58981.0,2890074
S000625,2024-11-17,D045,C02122,V0163,90280.0,1038230
S000626,2024-09-24,D015,C04069,V0219,0.0,1985390
S000627,2024-09-19,D020,C02789,V0453,58929.0,2887560
S000628,2025-05-26,D040,C00658,V0047,139111.0,1599780
S000629,2025-06-30,D026,C03577,V0199,0.0,1273582
S000630,07-02-2025,D032,C02949,V0350,134609.0,1211484
S000631,12/11/2024,D041,C00330,V0389,57096.0,2797739
S000632,2025-01-28,D003,C03786,V0346,87899.0,1670088
S000633,23/06/2025,D012,C00147,V0346,140638.0,1617349
S000634,2026-07-16,D038,C03828,V0466,0.0,1652663
S000635,05-10-2025,D006,C01813,V0334,126377.0,2401167
S000636,2024-08-09,D020,C02523,V0064,119042.0,1071381
S000637,2024-12-03,D046,C99999,V0046,23947.0,1173415
S000638,09-17-2024,D011,C04916,V0306,93661.0,1779565
S000639,2026-06-02,D046,C03472,V0042,0.0,2901642
S000640,08-02-2026,D018,C03012,V0412,169835.0,1953106
S000641,06-04-2026,D013,C04558,V0426,34158.0,1673775
S000642,31/07/2025,D018,C01620,V0023,184556.0,1661004
S000643,10-05-2024,D042,C03083,V0065,23129.0,1133369
S000644,04-12-2026,D024,C02811,V0222,21122.0,1035014
S000645,2026-03-11,D024,C03861,V0224,48420.0,435786
S000646,2026-02-16,D019,C00961,V0198,279283.0,2513547
S000647,09/08/2025,D005,C02051,V0288,169820.0,1952934
S000648,2026-05-13,D048,C02729,V0414,42810.0,813409
S000649,05-31-2026,D011,C02104,V0002,37150.0,1820380
S000650,2025-08-09,D018,C01065,V0383,112402.0,2135650
S000651,06-20-2026,D018,C02367,V0348,92120.0,829081
S000652,21/08/2025,D045,C04279,V0068,68028.0,782327
S000653,05-05-2025,D047,C00676,V0469,,2737849
S000654,2024-09-05,D039,C02706,V0472,155492.0,1788159
S000655,2026-05-23,D009,C00750,V0451,0.0,3019397
S000656,04/04/2026,D008,C04519,V0471,46906.0,2298394
S000657,2025-06-15,D035,C01540,V0013,157977.0,1421793
S000658,2025-08-21,D029,C04336,V0364,58090.0,2846437
S000659,2024-08-19,D020,C04049,V0435,144404.0,1660652
S000660,05/05/2026,D006,C03477,V0443,0.0,1273364
S000661,04-06-2025,D013,C01041,V0468,208212.0,1873917
S000662,02/07/2026,D041,C01071,V0201,180661.0,1625951
S000663,02/11/2025,D047,C03423,V0230,0.0,2899333
S000664,2024-11-24,D040,C01887,V0489,203863.0,2344428
S000665,25/04/2026,D044,C00265,V0440,63313.0,3102354
S000666,01-02-2025,D020,C04820,V0342,48815.0,2391941
S000667,2026-04-03,D030,C04196,V0355,159382.0,3028264
S000668,01-07-2026,D026,C04771,V0371,0.0,1954965
S000669,2024-08-12,D035,C04669,V0286,143399.0,1649094
S000670,05/10/2025,D013,C04337,V0053,58242.0,1106602
S000671,2026-02-21,D031,C02038,V0257,0.0,612400
S000672,2026-05-08,D012,C01608,V0346,140638.0,1617349
S000673,05-18-2026,D021,C04857,V0393,0.0,779280
S000674,07-28-2026,D004,C00127,V0088,29451.0,1443132
S000675,25/05/2026,D048,C02854,V0416,141625.0,2690885
S000676,2025-11-15,D048,C03836,V0416,226600.0,2605910
S000677,11-01-2024,D036,C03359,V0011,113875.0,2163638
S000678,10-31-2025,D037,C04154,V0448,15158.0,742784
S000679,2025-08-05,D026,C00784,V0451,60387.0,2959010
S000680,2025-11-01,D003,C03706,V0199,127358.0,1146224
S000681,2024-10-12,D008,C02023,V0489,254829.0,2293462
S000682,2025-02-08,D042,C04148,V0052,50730.0,2485796
S000683,31/12/2024,D044,C02294,V0420,294431.0,2649880
S000684,28/11/2025,D036,C02725,V0266,106171.0,1220975
S000685,2026-07-23,D050,C02512,V0166,59487.0,2914878
S000686,2024-09-04,D017,C99999,V0365,90753.0,1724317
S000687,12-29-2025,D038,C02555,V0003,159078.0,3022495
S000688,04-20-2025,D008,C04996,V0133,,2659719
S000689,2024-09-21,D032,C02017,V0187,125505.0,1443310
S000690,2025-12-24,D024,C01765,V0289,52564.0,2575657
S000691,03/12/2025,D046,C04717,V0134,198719.0,2285269
S000692,2025-04-09,D035,C00820,V0142,62803.0,3077379
S000693,2025-10-30,D016,C00790,V0360,127753.0,1469164
S000694,03-24-2025,D019,C00051,V0085,0.0,590645
S000695,2025-01-07,D049,C00753,V0218,0.0,1363656
S000696,04-27-2025,D009,C99999,V0488,129355.0,1164199
S000697,21/09/2024,D001,C04248,V0482,63360.0,728650
S000698,23/06/2026,D046,C00246,V0245,53720.0,1020683
S000699,2024-10-03,D038,C02046,V0104,0.0,1934909
S000700,2024-09-29,D046,C01982,V0076,86289.0,992324
S000701,01-06-2025,D009,C04210,V0075,276410.0,2437856
S000702,06-14-2025,D019,C04116,V0415,48217.0,554504
S000703,2025-08-17,D002,C02203,V0424,156346.0,1797986
S000704,02/04/2026,D033,C03784,V0364,232362.0,2672165
S000705,08-07-2026,D032,C00361,V0105,0.0,1170071
S000706,12/02/2026,D038,C01398,V0149,107788.0,1239570
S000707,04-08-2026,D037,C02817,V0500,138788.0,2636977
S000708,05/03/2025,D031,C01783,V0347,118854.0,1069688
S000709,2026-02-18,D018,C04659,V0054,225809.0,2596810
S000710,2025-01-16,D029,C03484,V0213,40311.0,463588
S000711,2026-02-06,D019,C03198,V0108,0.0,1419015
S000712,07-09-2026,D016,C00491,V0415,60272.0,542449
S000713,2026-05-02,D035,C99999,V0011,113875.0,2163638
S000714,13/02/2025,D003,C02789,V0235,108048.0,972439
S000715,2025-07-06,D025,C01479,V0175,54489.0,626635
S000716,2025-05-07,D025,C03424,V0434,0.0,2338854
S000717,10-09-2025,D023,C04168,V0430,31698.0,602276
S000718,2026-05-05,D034,C02994,V0131,40723.0,773747
S000719,09-19-2025,D042,C04327,V0001,25873.0,491595
S000720,11-07-2024,D024,C03125,V0182,51533.0,979139
S000721,2024-10-12,D001,C03047,V0215,89918.0,1034069
S000722,06/04/2026,D046,C03422,V0388,148465.0,1707354
S000723,17/10/2024,D036,C03894,V0011,0.0,2277513
S000724,2024-12-11,D048,C03242,V0087,,1366498
S000725,2025-12-19,D023,C02539,V0033,0.0,1105880
S000726,06-10-2025,D004,C03857,V0117,224932.0,2586726
S000727,22/02/2025,D049,C02053,V0226,24076.0,1179768
S000728,27/08/2024,D008,C01726,V0180,0.0,2616237
S000729,03-11-2025,D007,C02739,V0284,166100.0,1910150
S000730,09-02-2024,D015,C03988,V0039,57002.0,2793110
S000731,2026-06-23,D032,C03702,V0105,117007.0,1053064
S000732,10-03-2024,D008,C00883,V0332,80378.0,1527192
S000733,2026-04-02,D044,C02987,V0248,12572.0,616036
S000734,2025-06-21,D039,C01365,V0026,0.0,2349742
S000735,27/08/2025,D039,C00723,V0305,12781.0,626318
S000736,2026-02-27,D042,C04532,V0246,59332.0,1127318
S000737,23/09/2024,D045,C02348,V0133,212777.0,2446942
S000738,2024-08-25,D003,C03861,V0225,83665.0,962158
S000739,2026-04-16,D044,C01079,V0300,21037.0,1030842
S000740,2025-12-16,D019,C01334,V0435,36101.0,1768955
S000741,2025-08-25,D015,C02221,V0404,59969.0,2938487
S000742,2026-01-18,D021,C03389,V0493,0.0,1028907
S000743,2026-05-28,D044,C04413,V0248,31430.0,597178
S000744,2025-01-08,D010,C04370,V0278,43774.0,503412
S000745,2024-09-06,D039,C01388,V0184,186109.0,1674987
S000746,2025-08-31,D019,C02288,V0004,0.0,2898513
S000747,2025-11-02,D038,C01388,V0423,182897.0,1646077
S000748,2026-07-13,D029,C03304,V0270,13748.0,673686
S000749,01-04-2026,D016,C00329,V0448,37897.0,720045
S000750,21/09/2024,D050,C03696,V0235,54024.0,1026463
S000751,02/07/2025,D024,C01902,V0178,157682.0,2995962
S000752,28/05/2025,D006,C00697,V0299,225475.0,2592972
S000753,2026-07-14,D017,C00585,V0257,48992.0,563408
S000754,2024-10-20,D006,C00347,V0408,,603493
S000755,16/11/2025,D020,C04026,V0074,214359.0,2465138
S000756,2024-11-28,D017,C02198,V0122,81284.0,1544409
S000757,2026-01-27,D021,C01089,V0286,35849.0,1756644
S000758,11-09-2025,D001,C00895,V0173,226499.0,2604741
S000759,2026-07-14,D013,C01183,V0133,,2628523
S000760,13/03/2026,D007,C02246,V0139,146020.0,2774399
S000761,2025-04-01,D034,C03606,V0084,109082.0,2072571
S000762,2025-07-20,D001,C03085,V0361,0.0,1391066
S000763,2026-02-28,D005,C02197,V0319,0.0,504114
S000764,2025-11-26,D013,C00204,V0053,116484.0,1048360
S000765,2025-07-30,D041,C04420,V0342,244075.0,2196681
S000766,2026-03-30,D027,C02955,V0081,123843.0,1114596
S000767,05-29-2025,D027,C04300,V0272,144515.0,1300639
S000768,2025-05-19,D042,C00909,V0018,65680.0,755329
S000769,2025-01-24,D035,C03550,V0137,289626.0,2606637
S000770,09/07/2025,D034,C03375,V0215,22479.0,1101508
S000771,2024-08-23,D014,C00759,V0365,145205.0,1669865
S000772,2025-07-07,D038,C03242,V0385,115673.0,1330244
S000773,2026-02-08,D037,C01865,V0357,0.0,1910027
S000774,2026-05-11,D011,C00470,V0353,74049.0,1406947
S000775,2026-08-03,D023,C01046,V0226,24076.0,1179768
S000776,2024-09-24,D028,C00370,V0220,233659.0,2102932
S000777,03/06/2025,D032,C00225,V0290,212881.0,2448132
S000778,2026-02-28,D033,C03609,V0016,241361.0,2172257
S000779,07-05-2025,D010,C00374,V0426,85396.0,1622537
S000780,12/06/2025,D031,C00697,V0082,49267.0,2414113
S000781,2025-11-27,D008,C02230,V0076,53930.0,1024683
S000782,07-27-2025,D011,C03402,V0091,0.0,539181
S000783,08/05/2026,D019,C00235,V0312,0.0,1667864
S000784,2024-09-20,D034,C01175,V0135,0.0,1915870
S000785,2025-12-29,D045,C02451,V0133,265971.0,2393748
S000786,12-05-2024,D042,C04096,V0331,,1714819
S000787,2026-01-14,D019,C02221,V0415,30136.0,572585
S000788,2024-09-27,D048,C04491,V0359,,1797230
S000789,2026-07-27,D019,C01414,V0198,55856.0,2736974
S000790,2025-08-20,D038,C00976,V0039,285011.0,2565101
S000791,02-15-2026,D010,C02768,V0258,40256.0,1972551
S000792,2026-02-19,D034,C04005,V0093,0.0,2773341
S000793,2025-03-08,D015,C02180,V0491,308082.0,2772742
S000794,2025-12-01,D001,C03104,V0325,0.0,555620
S000795,04/08/2026,D020,C02135,V0027,21376.0,1047447
S000796,2025-08-12,D029,C01945,V0434,46777.0,2292077
S000797,22/10/2024,D034,C03680,V0414,85621.0,770598
S000798,2025-07-18,D028,C00754,V0231,80755.0,928687
S000799,2024-08-15,D017,C03352,V0373,84148.0,1598814
S000800,04-30-2026,D030,C03566,V0109,154198.0,1773278
S000801,23/01/2025,D029,C02597,V0408,0.0,614264
S000802,2025-12-20,D028,C04160,V0327,0.0,1819386
S000803,2025-01-27,D047,C01616,V0391,44890.0,516247
S000804,2025-07-03,D027,C00602,V0362,220404.0,2534651
S000805,2026-06-16,D005,C02336,V0207,77924.0,1480564
S000806,06-17-2026,D039,C04111,V0435,90252.0,1714804
S000807,2025-08-24,D007,C04870,V0141,0.0,705591
S000808,2025-04-15,D020,C04024,V0141,70559.0,635032
S000809,25/04/2026,D017,C03238,V0342,122037.0,2318719
S000810,2025-08-06,D033,C03910,V0334,202203.0,2325341
S000811,2025-07-02,D013,C01377,V0129,0.0,3048576
S000812,30/05/2026,D028,C03617,V0404,59969.0,2938487
S000813,2025-12-13,D049,C01486,V0404,149922.0,2848534
S000814,2026-03-10,D043,C02995,V0482,79201.0,712809
S000815,2025-04-18,D045,C00426,V0183,0.0,2973134
S000816,01/05/2026,D031,C99999,V0388,185581.0,1670238
S000817,05-28-2025,D040,C00220,V0071,86849.0,1650147
S000818,2025-08-27,D007,C02425,V0358,21070.0,1032440
S000819,01/07/2025,D017,C00386,V0257,0.0,612400
S000820,07-13-2025,D009,C00300,V0500,55515.0,2720250
S000821,2025-11-14,D016,C02602,V0359,,1797230
S000822,2025-07-28,D021,C00325,V0287,29605.0,1450694
S000823,2026-04-29,D014,C00889,V0392,156826.0,2979706
S000824,15/11/2025,D020,C01364,V0431,124766.0,2370570
S000825,12-30-2024,D045,C03410,V0039,285011.0,2565101
S000826,20/09/2024,D017,C04901,V0198,55856.0,2736974
S000827,2024-10-08,D035,C04431,V0011,113875.0,2163638
S000828,02/04/2025,D050,C02443,V0288,212275.0,1910479
S000829,08-09-2024,D022,C01884,V0098,68621.0,789148
S000830,29/09/2024,D036,C00404,V0262,0.0,2470447
S000831,2025-07-05,D023,C04266,V0445,56020.0,504185
S000832,06-20-2025,D009,C00790,V0060,25388.0,482382
S000833,2025-09-14,D030,C04076,V0056,45413.0,2225249
S000834,08-11-2024,D015,C01720,V0228,158812.0,1826345
S000835,2026-05-09,D040,C04180,V0360,0.0,1596917
S000836,03-26-2026,D014,C02545,V0478,156872.0,1804034
S000837,01/10/2025,D001,C02921,V0399,,2611128
S000838,19/03/2026,D012,C04843,V0364,0.0,2904527
S000839,25/07/2026,D025,C03531,V0367,,1992470
S000840,10-20-2024,D013,C00014,V0490,117910.0,1061198
S000841,2026-04-18,D038,C04557,V0380,212351.0,2442037
S000842,09-17-2025,D032,C03124,V0188,109435.0,2079274
S000843,2024-10-17,D039,C03070,V0443,63668.0,1209696
S000844,2025-12-03,D009,C03771,V0219,99269.0,1886121
S000845,21/02/2026,D031,C02531,V0371,0.0,1954965
S000846,2024-11-10,D002,C04847,V0456,81387.0,1546362
S000847,2026-05-30,D045,C04782,V0398,49546.0,2427766
S000848,02-03-2026,D038,C04135,V0099,64340.0,739912
S000849,2025-03-21,D040,C04176,V0360,79845.0,1517072
S000850,05-20-2026,D039,C01612,V0473,153867.0,1384809
S000851,04/07/2026,D049,C00943,V0311,128269.0,1154426
S000852,2025-02-08,D041,C00645,V0342,48815.0,2391941
S000853,2025-07-22,D031,C03757,V0361,111285.0,1279781
S000854,2025-01-21,D048,C03994,V0305,63909.0,575190
S000855,2025-04-23,D005,C01823,V0144,0.0,777229
S000856,06/05/2025,D044,C03074,V0382,40814.0,469365
S000857,2025-05-16,D021,C04600,V0340,241462.0,2173160
S000858,2024-10-30,D039,C04475,V0318,61819.0,3029153
S000859,07/03/2025,D049,C00106,V0034,0.0,753878
S000860,2024-09-23,D039,C01440,V0370,44795.0,851124
S000861,2026-01-08,D043,C04223,V0353,148099.0,1332897
